"incr_levy"
-3.61836828682242
-3.60352301639987
5.85290595074553
21.041416486245
14.7768823691596
-45.59133239611
-123.213745803299
-48.308494033983
329.66883111021
692.999109863518
30.1772062715947
-2244.26324124308
-3730.32428938261
1395.01059565493
14599.894081737
19000.283905232
-17577.2306007735
-91306.3129725255
-89530.0803228378
157319.334691613
550738.033402628
370272.965061642
-1223493.05271832
-3204356.36837623
-1134623.25722042
8768155.30561351
17937669.7624283
857.837129577994
-59355894.3651291
-96015138.5091957
41102543.18363
384208539.709317
485472290.612526
-486093616.771539
-2392759677.28842
-2261930380.44206
4259016219.10161
14374177018.7094
9157785341.15678
-32752024473.6628
-83282579919.8117
-26336133738.3889
232988646628.36
464023912284.565
-20388304453.4324
-1568474321471.29
-2469650014323.63
1195384468603.36
10105900928574.9
12391370452028.1
-13397384255569.2
-62675308587682.5
-57048594449478.4
115117874921908
374989873941992
225637391784319
-875889342514322
-2163465557527061
-601163744190913
6186668280196107
11996669878055034
-1066763906740208
-41423571825134448
-63475504806789792
34398084240436376
265687176270093472
315941343330474880
-368124423904342336
-1640943871480652800
-1436186004999653376
3106892554951214080
9778077831666472960
5535749958375493632
-23402034097257558016
-56172693182182907904
-13423918219498823680
1.64166122119842e+20
3.09971051086323e+20
-41839936330803249152
-1.09339973811845e+21
-1.63019844192719e+21
9.81193528799422e+20
6.98161508173962e+21
8.04639623371499e+21
-1.00871541255815e+22
-4.29428890369062e+22
-3.60838636093534e+22
8.37335257809552e+22
2.54849411730829e+23
1.35155306963914e+23
-6.24695362474361e+23
-1.45772880924008e+24
-2.90807675991271e+23
4.35334761026331e+24
8.00415099544781e+24
-1.45832687220633e+24
-2.88453657579578e+25
-4.1833663484067e+25
2.77829129099071e+25
1.8337197097073e+26
2.04680922855049e+26
-2.7570786216039e+26
-1.12328338625291e+27
-9.0464835731886e+26
2.25370896482559e+27
6.63909030078139e+27
3.28147607692188e+27
-1.66613011605238e+28
-3.78095022172117e+28
-6.0258373751702e+27
1.15367664485245e+29
2.06555258560407e+29
-4.76439264110782e+28
-7.60576393837871e+29
-1.0726275596676e+30
7.817624216955e+29
4.81397160873434e+30
5.20001625736804e+30
-7.51845468463906e+30
-2.93689236471858e+31
-2.26270736129083e+31
6.0583410034273e+31
1.72872815040456e+32
7.91581549427311e+31
-4.44007092776314e+32
-9.80153559403587e+32
-1.16209325573523e+32
3.05543527345676e+33
5.3269263508945e+33
-1.49402160181856e+33
-2.00439391264602e+34
-2.74786248610602e+34
2.18785159671095e+34
1.26319146254545e+35
1.31932152448781e+35
-2.04591397406818e+35
-7.67515638356681e+35
-5.64499665725458e+35
1.62665729921954e+36
4.49920936280501e+36
1.89503694309539e+36
-1.18229141402845e+37
-2.53952279220982e+37
-1.95551898285316e+36
8.0871792990502e+37
1.37286747697109e+38
-4.55407866424129e+37
-5.27958991130123e+38
-7.03312148938542e+38
6.09404985432485e+38
3.31307514529264e+39
3.34255699970963e+39
-5.55642986311718e+39
-2.00487200322702e+40
-1.40435018919443e+40
4.36265852523117e+40
1.17040194739981e+41
4.49565794182418e+40
-3.14575611394293e+41
-6.57613168118591e+41
-2.27775798321882e+40
2.1392538980343e+42
3.53576540976794e+42
-1.35962686755063e+42
-1.38994415036629e+43
-1.7984194885652e+43
1.69037507326282e+43
8.68542354638555e+43
8.4556829201197e+43
-1.50631522977966e+44
-5.23462779423643e+44
-3.48284977221744e+44
1.16880785912833e+45
3.04313304795896e+45
1.0547948636314e+45
-8.36378326056714e+45
-1.70194094462714e+46
1.46391877017992e+44
5.6555480701811e+46
9.09980130381389e+46
-3.99512875432468e+46
-3.65744203992188e+47
-4.59414542577623e+47
4.67143776246063e+47
2.27587967152066e+48
2.13557545859216e+48
-4.07663818484462e+48
-1.36610485782672e+49
-8.60775484400817e+48
3.12819341742725e+49
7.90845083217805e+49
2.4410114546812e+49
-2.22212339058341e+50
-4.40219120608365e+50
2.32344924966793e+49
1.49430613741071e+51
2.34025952172186e+51
-1.15925375372221e+51
-9.61929276864089e+51
-1.1723807425512e+52
1.28669860075713e+52
5.96083292569315e+52
5.38426745494318e+52
-1.10154777116336e+53
-3.56353053763604e+53
-2.11914349893983e+53
8.36416488233257e+53
2.05420474202216e+54
5.55045802427144e+53
-5.89971388473564e+54
-1.13798929066829e+55
1.11488705505349e+54
3.9460446620634e+55
6.01407691944069e+55
-3.32961025606587e+55
-2.52869718630029e+56
-2.98854762877063e+56
3.53349096348107e+56
1.56050279195304e+57
1.35495976866616e+57
-2.97209524715976e+57
-9.29124921684783e+57
-5.19432652616361e+57
2.23433527945103e+58
5.33304029627656e+58
1.23295824503263e+58
-1.56530905131906e+59
-2.93999304184268e+59
4.24097653008611e+58
1.04146959958363e+60
1.54431220653906e+60
-9.48279237087916e+59
-6.64416901900622e+60
-7.60946988804772e+60
9.67727509161299e+60
4.08340544488767e+61
3.40290012987558e+61
-8.00790949169473e+61
-2.42138399664757e+62
-1.26687182330163e+62
5.96331318773041e+62
1.38382624066772e+63
2.65124161407967e+62
-4.15034256648949e+63
-7.59078722553876e+63
1.45521055908735e+63
2.74724688320247e+64
3.962321905704e+64
-2.68154276480775e+64
-1.74492446370847e+65
-1.93519163718227e+65
2.64379679975137e+65
1.06802404541349e+66
8.527484415213e+65
-2.15480281453675e+66
-6.30736144068683e+66
-3.07217041014646e+66
1.59021485084216e+67
3.58889094769097e+67
5.43124566592912e+66
-1.09974052406456e+68
-1.95863159850638e+68
4.70912184163013e+67
7.24301280902736e+68
1.01577899137418e+69
-7.53681496084401e+68
-4.58043197709953e+69
-4.91517179238205e+69
7.20640786514309e+69
2.79215914440742e+70
2.13185024014196e+70
-5.79107692176558e+70
-1.64219457963486e+71
-7.40047431379952e+70
4.23708397218458e+71
9.30265922503093e+71
1.02682711765804e+71
-2.91223305744985e+72
-5.05052605224911e+72
1.46724998945516e+72
1.90860019451017e+73
2.60176841839119e+73
-2.1071793380772e+73
-1.20179838517463e+74
-1.24670907846229e+74
1.96021472783547e+74
7.29625107812854e+74
5.31567702314215e+74
