"dL"
2.53618212644519
-0.176697529260978
-0.469400834615021
0.231282353565622
0.172550792236033
0.251810827609258
0.823652816102669
0.337058127684687
-0.209765462474605
0.0661476177458971
-0.0615332104266515
-0.253357265915813
0.418234029638286
-1.49090849782227
-0.280659177670718
0.569514554444622
-0.387066220750336
-0.558691681811972
-0.139805473077283
-0.123865180284224
-0.226880455427096
0.126491743816782
-2.65441632983205
2.54925565595407
-0.38387015077468
0.151939549865237
-0.680343888773506
-1.27240561889915
-1.29571207291381
-0.894672558925301
1.31119877611629
-1.08585734750279
-1.19315343556488
-0.570237804347709
-0.762895305389105
-0.279057516219434
-0.3178704937303
-0.117303647757985
-0.276994464802777
0.222779667042943
-1.23098427829713
-0.610658759982561
-0.49776666786722
-0.279718301869593
-0.134116114333636
-0.613298316614117
-1.46020869414001
2.55215195187069
-0.681569181186527
-0.761896920661533
-0.14189825444832
0.250332703328565
-0.410705064787063
-0.00698805821941839
0.537283253926837
-1.34691377001192
-0.994388888464282
-0.766235263284296
-0.141481069911549
0.0230628052844768
-0.144008068107961
0.112720488450263
0.551008522092863
0.501145622396043
-0.651287003077886
-0.776384399491802
-0.38333800524801
0.625009605595388
0.970891070085589
0.393917305008852
0.339315104198704
-1.19021018095987
2.72855554258849
2.71222112477574
0.361849843871986
-0.703987610431719
-2.9397931181429
1.13423635816064
1.87425283843697
-0.613208443090404
0.362534527465118
-1.37983536485883
-0.325346992710308
0.434954982081761
0.590884959905173
1.0361563788104
0.684371619515918
0.711939850790418
1.01198592727587
-0.576829106980045
1.22982737815624
0.462825409285117
-0.596741671447325
1.85016814966328
0.783957407789484
-1.26299423635236
0.128770080408773
0.233607850265577
0.388039325167831
0.355262021633236
-2.82169590486742
0.278530047858898
1.53535195656793
-3.43497296655315
-1.27337150556763
-1.03316365307106
0.0633473824284643
-0.188523610666946
-0.576233298876192
-0.0814635450778844
-0.615058590669175
-0.925226333854376
-0.534739627554734
0.138473840380161
-0.357361367881438
-0.345343213816177
-0.103295998698879
0.0711817599986322
0.963454387933249
-1.13568192192726
-0.286688248862319
0.817434333326535
-0.156229605804221
0.203019951681092
0.486108311479457
1.0776184589431
-0.0431758291790008
-0.745627996856113
-0.642616242897967
-0.57582699993608
-0.560093022324009
0.473521612452208
-0.596441290279515
0.229687831038015
-0.539546677434723
-0.308639199223338
-1.08704437004092
0.370347902195704
-0.680498927780066
-0.49901360753196
-0.34971441409699
-0.526775052293079
1.63734968260668
-1.22057890778584
-0.39606459266855
0.411733579812942
0.218611425873387
-0.32122011587678
-0.748566356343737
-0.578162418467251
-0.0532413316885894
0.0887951125179605
0.472038166026852
0.366190303919161
-0.632465283686773
-1.13000648935687
0.797099910128022
1.03631088991269
-0.278580661142069
0.391970333315868
-0.190095656510461
-0.233001791305103
