datetime,dL_J,dL_X,lambda_dL_T,sigma_J_dL_J
2023-01-03 11:00:00+00:00,0.417483299134204,0.317243454563965,-2.4156192995153615e-05,0.3172676107569602
2023-01-03 12:00:00+00:00,0.1791727430273799,0.138130196872845,0.0019673654231634084,0.13616283144968158
2023-01-03 13:00:00+00:00,0.1854591473088158,0.140441951634973,-0.0004982504802171826,0.14094020211519018
2023-01-03 14:00:00+00:00,-0.03264459030915546,-0.0254824787614414,-0.0006741302765929327,-0.024808348484848464
2023-01-03 15:00:00+00:00,-0.3801585258840603,-0.298073742664821,-0.009171198619934706,-0.2889025440448863
2023-01-03 16:00:00+00:00,-0.46272239185808217,-0.349015284873737,0.0026319020029939738,-0.35164718687673097
2023-01-03 17:00:00+00:00,0.30964349957264264,0.235593040437976,0.00027858953761552793,0.2353144509003605
2023-01-03 18:00:00+00:00,0.5603018953221297,0.428071905874388,0.0022689001012060617,0.4258030057731819
2023-01-03 19:00:00+00:00,0.43527891343974145,0.337367508950599,0.006576070906705139,0.3307914380438939
2023-01-03 20:00:00+00:00,-0.268613791502975,-0.205082998568946,-0.0009491900471312109,-0.20413380852181479
2023-01-03 21:00:00+00:00,-0.7042690638917746,-0.535796177260087,-0.0005849156494596273,-0.5352112616106274
2023-01-03 22:00:00+00:00,-0.48922223879252363,-0.371634108874373,0.0001517114273389388,-0.3717858203017119
2023-01-03 23:00:00+00:00,-0.45983502204467125,-0.351726349212424,-0.002273427169693446,-0.3494529220427306
2023-01-04 00:00:00+00:00,0.6840631546099544,0.522008433524421,0.0021527096665845493,0.5198557238578364
2023-01-04 01:00:00+00:00,-1.8722178291305318,-1.42333499499949,-0.0005377748551664219,-1.4227972201443235
2023-01-04 02:00:00+00:00,-2.281807225297988,-1.73332341127758,0.0007424257980795713,-1.7340658370756594
2023-01-04 03:00:00+00:00,-1.0093198622494879,-0.766750859580461,0.0002846166877764584,-0.7670354762682374
2023-01-04 04:00:00+00:00,-0.045371910127921626,-0.033505023632773,0.0009754874478338292,-0.03448051108060683
2023-01-04 05:00:00+00:00,1.984810999035586,1.51027160584973,0.0019088886486110465,1.5083627172011191
2023-01-04 06:00:00+00:00,-0.347975054553721,-0.263075409886039,0.0013692143426116932,-0.26444462422865067
2023-01-04 07:00:00+00:00,-1.1448172648564718,-0.868430445630792,0.0015766639412067489,-0.8700071095719987
2023-01-04 08:00:00+00:00,0.15754677809259154,0.118906098665877,-0.0008220197320412931,0.11972811839791829
2023-01-04 09:00:00+00:00,-0.4153740521746889,-0.316046614062774,-0.00038193148217330667,-0.3156646825806007
2023-01-04 10:00:00+00:00,0.9120065908776487,0.692347557959244,-0.000734423241967409,0.6930819812012113
2023-01-04 11:00:00+00:00,0.40360681766004386,0.307558568039296,0.0008364285195092052,0.3067221395197868
2023-01-04 12:00:00+00:00,-0.09870871074428343,-0.0762663362137346,-0.0012523730595546015,-0.07501396315418
2023-01-04 13:00:00+00:00,-0.3893906533800571,-0.292643718705461,0.0032748066707335055,-0.2959185253761945
2023-01-04 14:00:00+00:00,-0.8599671352878038,-0.6528242442235,0.0007102059164134213,-0.6535344501399135
2023-01-04 15:00:00+00:00,-0.7542615876834161,-0.570029865297148,0.0031733557810266332,-0.5732032210781747
2023-01-04 16:00:00+00:00,-0.8013213266023347,-0.607586973744786,0.0013794286645107743,-0.6089664024092968
2023-01-04 17:00:00+00:00,-1.0107367767206001,-0.766324406216511,0.0017878582006871488,-0.7681122644171982
2023-01-04 18:00:00+00:00,0.0925995122838511,0.0723885469425927,0.002017286390411615,0.07037126055218108
2023-01-04 19:00:00+00:00,-0.9923195055368383,-0.754268146087116,-0.00015213885494307354,-0.754116007232173
2023-01-04 20:00:00+00:00,-0.5391983116825038,-0.407336651282766,0.002428626577373136,-0.40976527786013917
2023-01-04 21:00:00+00:00,0.20172977680539209,0.149946760284768,-0.003358352610316791,0.15330511289508478
2023-01-04 22:00:00+00:00,-1.372986240047079,-1.04065466268439,0.0027501031716207188,-1.0434047658560106
2023-01-04 23:00:00+00:00,-0.8351941273316921,-0.63581955865627,-0.0011114257889240232,-0.6347081328673461
2023-01-05 00:00:00+00:00,0.5546657998692124,0.42348219655179,0.001962357415581617,0.42151983913620844
2023-01-05 01:00:00+00:00,-0.08700313463462393,-0.0684743436997475,-0.0023560661275950196,-0.06611827757215248
2023-01-05 02:00:00+00:00,-0.10425297381780307,-0.0770681896614889,0.0021591518539130915,-0.07922734151540199
2023-01-05 03:00:00+00:00,-0.29276272107148416,-0.221786109660431,0.0006997460029775984,-0.2224858556634086
2023-01-05 04:00:00+00:00,-0.33812812445882134,-0.258933302751374,-0.001971880823219035,-0.25696142192815496
2023-01-05 05:00:00+00:00,1.916660574570333,1.45966170931573,0.0030900994163978106,1.4565716098993322
2023-01-05 06:00:00+00:00,0.18400743167165703,0.138178505255197,-0.0016584614667329856,0.13983696672193
2023-01-05 07:00:00+00:00,-0.8103970547922321,-0.615366351293476,0.0004971763533088738,-0.615863527646785
2023-01-05 08:00:00+00:00,2.348849138297404,1.78265205125033,-0.0023624767119155023,1.7850145279622456
2023-01-05 09:00:00+00:00,1.309210422405143,0.995012766106015,7.461275711726954e-05,0.9949381533488976
2023-01-05 10:00:00+00:00,1.3331611937798467,1.01264011172476,-0.0004994978874110398,1.0131396096121712
2023-01-05 11:00:00+00:00,0.45484610357711686,0.344753690163166,-0.0009078892180861934,0.3456615793812522
2023-01-05 12:00:00+00:00,0.3917628323125059,0.298860828945483,0.00113955949845532,0.29772126944702765
2023-01-05 13:00:00+00:00,0.5402048878044298,0.410803760469586,0.0002735322463765511,0.4105302282232094
2023-01-05 14:00:00+00:00,0.20868001636365813,0.157619540864792,-0.0009674261868843849,0.15858696705167638
2023-01-05 15:00:00+00:00,0.5552133256366412,0.420234417535382,-0.0017015153521698966,0.4219359328875519
2023-01-05 16:00:00+00:00,0.8140694812159132,0.619803432171114,0.0011490337049732979,0.6186543984661407
2023-01-05 17:00:00+00:00,0.6303240332751566,0.480523500908927,0.0015069738894504588,0.4790165270194765
2023-01-05 18:00:00+00:00,0.14472672485467666,0.110253891661118,0.0002684088824099205,0.10998548277870808
2023-01-05 19:00:00+00:00,0.3679188528298112,0.279739610689926,0.0001386407066158287,0.27960096998331013
2023-01-05 20:00:00+00:00,0.33706190002192,0.256253194746316,0.00010205308644466959,0.25615114165987135
2023-01-05 21:00:00+00:00,0.18464032662302243,0.139262350325215,-0.0010555867001888464,0.14031793702540385
2023-01-05 22:00:00+00:00,0.03052735404792719,0.0220136817699732,-0.0011856670461437083,0.02319934881611691
2023-01-05 23:00:00+00:00,-0.6707578026136414,-0.510514613049914,-0.0007703289715968902,-0.5097442840783171
2023-01-06 00:00:00+00:00,0.6625484558963479,0.506175151793078,0.002669583908373112,0.5035055678847049
2023-01-06 01:00:00+00:00,0.2620746917739624,0.196694438886968,-0.002469962351183461,0.1991644012381515
2023-01-06 02:00:00+00:00,-0.45643339306879505,-0.34448011400189,0.0023877305057726384,-0.3468678445076626
2023-01-06 03:00:00+00:00,0.05708263218173962,0.043782280786159,0.0004021734487464192,0.04338010733741258
2023-01-06 04:00:00+00:00,-0.20406280682286304,-0.153926710015414,0.0011513956221405408,-0.15507810563755453
2023-01-06 05:00:00+00:00,-0.4053987794109331,-0.306317019711756,0.001766926195140241,-0.30808394590689625
2023-01-06 06:00:00+00:00,-0.8939918487911492,-0.678732447628084,0.0006591795109657944,-0.6793916271390499
2023-01-06 07:00:00+00:00,-0.22392041893002823,-0.170258755677123,-8.980170708575756e-05,-0.17016895397003726
2023-01-06 08:00:00+00:00,0.36541931559207325,0.279099146709962,0.0013977071008243556,0.2777014396091376
2023-01-06 09:00:00+00:00,0.5148075848629727,0.391076216179112,-0.00015326003649067827,0.3912294762156026
2023-01-06 10:00:00+00:00,0.5910972327365474,0.44924517565534,3.916635078589475e-05,0.4492060093045542
2023-01-06 11:00:00+00:00,0.6104287912176662,0.465546589417443,0.001649507717340311,0.4638970817001027
2023-01-06 12:00:00+00:00,-0.131116996968263,-0.0997611330529118,-0.00011840136994704997,-0.09964273168296475
2023-01-06 13:00:00+00:00,0.47314099325231224,0.360417867001139,0.0008530346074937758,0.35956483239364523
2023-01-06 14:00:00+00:00,-0.09022023852092254,-0.0662829550308945,0.0022801697140182532,-0.06856312474491276
2023-01-06 15:00:00+00:00,0.42102586843864187,0.318657044174781,-0.0013027521174828435,0.31995979629226384
2023-01-06 16:00:00+00:00,0.3057144031315827,0.232733094251124,0.0004045712738061152,0.2323285229773179
2023-01-06 17:00:00+00:00,0.9009853598028176,0.685226241991655,0.0005198764329462591,0.6847063655587088
2023-01-06 18:00:00+00:00,-0.024724197568555685,-0.0194771181149829,-0.0006878944341162846,-0.018789223680866614
2023-01-06 19:00:00+00:00,0.5995482638507925,0.456020500117607,0.0003921058802668145,0.45562839423734014
2023-01-06 20:00:00+00:00,0.49112103661207357,0.370966117030962,-0.0022627000295866477,0.37322881706054867
2023-01-06 21:00:00+00:00,0.4235966466978761,0.322102540928695,0.00018907444702558692,0.3219134664816694
2023-01-06 22:00:00+00:00,0.5370500271301434,0.40892778936097,0.0007951064059850844,0.408132682954985
2023-01-06 23:00:00+00:00,-1.0139985511654062,-0.770695632158942,-0.00010457305204524065,-0.7705910591068967
2023-01-07 00:00:00+00:00,0.7156810447529319,0.545577942962121,0.0016941143066987678,0.5438838286554223
2023-01-07 01:00:00+00:00,0.3073624841789027,0.230866168814275,-0.0027148180036358745,0.23358098681791087
2023-01-07 02:00:00+00:00,-0.15024580434080462,-0.116537970242213,-0.0023582474405556882,-0.11417972280165732
2023-01-07 03:00:00+00:00,-0.1431851937802917,-0.103620852763974,0.005193139126614748,-0.10881399189058874
2023-01-07 04:00:00+00:00,0.17636184929907606,0.133248882927653,-0.0007778019046186319,0.13402668483227162
2023-01-07 05:00:00+00:00,0.5492366585549383,0.417497101930175,0.00010315404953008749,0.4173939478806449
2023-01-07 06:00:00+00:00,0.5510205349530224,0.425740757261158,0.006991147480074055,0.418749609781084
2023-01-07 07:00:00+00:00,0.2398687996476679,0.181165327122981,-0.0011236437584426007,0.1822889708814236
2023-01-07 08:00:00+00:00,0.06468784167182381,0.0477207350516871,-0.0014389726894521073,0.049159707741139216
2023-01-07 09:00:00+00:00,-0.30439847920681673,-0.230983833838621,0.00034464904029234177,-0.23132848287891333
2023-01-07 10:00:00+00:00,-0.3370220034485199,-0.255873918580573,0.0002469035658081639,-0.25612082214638116
2023-01-07 11:00:00+00:00,0.33225980342441375,0.253269929636739,0.0007681548312413144,0.2525017748054977
2023-01-07 12:00:00+00:00,0.8422953085265211,0.638621105538416,-0.0014835900079832323,0.6401046955463993
2023-01-07 13:00:00+00:00,-0.3483083728576112,-0.261380438327347,0.003317492086523844,-0.2646979304138708
2023-01-07 14:00:00+00:00,-0.7051310564861818,-0.537532201302835,-0.0016658659886967578,-0.5358663353141382
2023-01-07 15:00:00+00:00,0.0008256343759707881,-0.0023167926248977,-0.0029442357977534847,0.0006274431728557849
2023-01-07 16:00:00+00:00,-0.3991813617540348,-0.302602086959949,0.0007569148613440385,-0.30335900182129305
2023-01-07 17:00:00+00:00,0.039647320626542346,0.0316867353332597,0.0015566421913669587,0.03013009314189274
2023-01-07 18:00:00+00:00,0.13623592557114608,0.103122234970122,-0.00041064094337903677,0.10353287591350102
2023-01-07 19:00:00+00:00,0.1462804505681131,0.110901500989971,-0.00026474002720059184,0.11116624101717157
2023-01-07 20:00:00+00:00,-1.3326930897924842,-1.00979497608403,0.002988896582581396,-1.0127838726666114
2023-01-07 21:00:00+00:00,-0.8232250026187287,-0.625945263601235,-0.000333100820379258,-0.6256121627808557
2023-01-07 22:00:00+00:00,-0.4852327957059433,-0.369137431292447,-0.00038339951725850576,-0.3687540317751885
2023-01-07 23:00:00+00:00,-2.0675194853648193,-1.57336803925979,-0.0021507745799579365,-1.5712172646798321
2023-01-08 00:00:00+00:00,0.19211721266978274,0.149459458104982,0.0034594404385627883,0.14600001766641924
2023-01-08 01:00:00+00:00,0.0393465656949571,0.0279201424405287,-0.0019813911427773653,0.02990153358330606
2023-01-08 02:00:00+00:00,-0.3494112085758237,-0.265734405618479,-0.0001983720898241198,-0.2655360335286549
2023-01-08 03:00:00+00:00,-0.1106683859901762,-0.0841432330546805,-4.0480963164323985e-05,-0.08410275209151617
2023-01-08 04:00:00+00:00,0.0048354248460900015,0.0079641375261605,0.004289442775267823,0.003674694750892677
2023-01-08 05:00:00+00:00,-0.3370219974048711,-0.252194949370393,0.003925868183100219,-0.2561208175534932
2023-01-08 06:00:00+00:00,-0.07189910930249681,-0.0549675186696437,-0.00032758775201483783,-0.054639930917628865
2023-01-08 07:00:00+00:00,1.7252814039488977,1.31001398962597,-0.0011184797433531778,1.3111324693693232
2023-01-08 08:00:00+00:00,2.2049175164478823,1.67420349047562,-0.001429795479403199,1.675633285955023
2023-01-08 09:00:00+00:00,1.09702989982745,0.833252969867239,-0.00043799685887598554,0.8336909667261151
2023-01-08 10:00:00+00:00,0.8799981132928879,0.667935497619842,-0.000821550755684714,0.6687570483755266
2023-01-08 11:00:00+00:00,0.2370525390263464,0.177864229610471,-0.0022845160680556582,0.18014874567852665
2023-01-08 12:00:00+00:00,0.33391015357088244,0.25298806329398,-0.0007678997604090913,0.2537559630543891
2023-01-08 13:00:00+00:00,0.43560058181648154,0.335084076419882,0.004048185585766263,0.3310358908341158
2023-01-08 14:00:00+00:00,-0.2134804649012171,-0.161765888585361,0.0004691928728835338,-0.16223508145824453
2023-01-08 15:00:00+00:00,0.057245201993490785,0.0441323668721108,0.0006287141477031756,0.04350365272440762
2023-01-08 16:00:00+00:00,0.04823790033960975,0.0375556933431866,0.0008971649172132713,0.03665852842597333
2023-01-08 17:00:00+00:00,0.2670015757119767,0.203010536899379,0.0001019363154516638,0.20290860058392732
2023-01-08 18:00:00+00:00,-0.1804182406230955,-0.136155336650415,0.0009540142102603319,-0.13710935086067533
2023-01-08 19:00:00+00:00,0.4389157264253842,0.331915145298831,-0.0016400990317279062,0.3335552443305589
2023-01-08 20:00:00+00:00,0.3501437280737462,0.266742400992531,0.0006496872052388597,0.26609271378729216
2023-01-08 21:00:00+00:00,0.4205891596627279,0.318596906051896,-0.0010310121743035197,0.3196279182261995
2023-01-08 22:00:00+00:00,-0.30570733126800403,-0.232000187522059,0.00032296117258492224,-0.23232314869464393
2023-01-08 23:00:00+00:00,-0.0790040962400252,-0.0594206428997897,0.0006187428817915071,-0.060039385781581196
2023-01-09 00:00:00+00:00,-1.6717069796767248,-1.2707906000287,-0.0003721655004401365,-1.2704184345282599
2023-01-09 01:00:00+00:00,-0.15196057394075124,-0.115729329726136,-0.00024646293021114083,-0.11548286679592486
2023-01-09 02:00:00+00:00,-1.1686864241161043,-0.88796250927674,0.00018403520148366678,-0.8881465444782237
2023-01-09 03:00:00+00:00,0.37891358270929687,0.288472454411636,0.0005160084439769857,0.287956445967659
2023-01-09 04:00:00+00:00,1.0342728739581537,0.787583162619683,0.0015845747193945806,0.7859985879002884
2023-01-09 05:00:00+00:00,1.2644863884060384,0.963645795437833,0.002695797878007203,0.9609499975598258
2023-01-09 06:00:00+00:00,2.0534282509842052,1.56041405255131,-9.453881434342383e-05,1.5605085913656533
2023-01-09 07:00:00+00:00,0.3855589441085295,0.292561098521148,-0.00044550858618646303,0.29300660710733445
2023-01-09 08:00:00+00:00,0.5542439712919905,0.420372375210132,-0.0008268941089801956,0.42119926931911217
2023-01-09 09:00:00+00:00,-0.22210480720298534,-0.170824256765812,-0.002035082048970794,-0.1687891747168412
2023-01-09 10:00:00+00:00,0.7798604057246816,0.59203626450353,-0.0006208505507572117,0.5926571150542872
2023-01-09 11:00:00+00:00,-0.5737310357717824,-0.43430995083461,0.001698568102372414,-0.4360085189369824
2023-01-09 12:00:00+00:00,0.09769622433751057,0.0756052346390952,0.0013607133856257268,0.07424452125346948
2023-01-09 13:00:00+00:00,0.39313671964353575,0.297758673057416,-0.0010066859421016831,0.29876535899951767
2023-01-09 14:00:00+00:00,0.11891206781504826,0.0904871545168575,0.00011959316987701891,0.09036756134698049
2023-01-09 15:00:00+00:00,0.355380158418704,0.264232173632227,-0.005839980165924027,0.270072153798151
2023-01-09 16:00:00+00:00,0.21851369983734129,0.167950732608229,0.0018906300632146134,0.16606010254501438
2023-01-09 17:00:00+00:00,0.8643170422207466,0.660694188190966,0.0038540140077388254,0.6568401741832273
2023-01-09 18:00:00+00:00,0.41385111079968684,0.314064574108677,-0.0004427448782856824,0.31450731898696266
2023-01-09 19:00:00+00:00,0.5404751935937815,0.411081528584901,0.0003458807146320704,0.41073564787026895
2023-01-09 20:00:00+00:00,-0.37940128282162894,-0.288481307551088,-0.00015423250742429637,-0.28832707504366367
2023-01-09 21:00:00+00:00,0.031426776996887444,0.02339807877431,-0.00048478904883877526,0.023882867823148777
2023-01-09 22:00:00+00:00,-0.5044358514653866,-0.38317116076151,0.00017628740342680082,-0.38334744816493677
2023-01-09 23:00:00+00:00,0.36291357792465034,0.278535643058785,0.002738445857848272,0.2757971972009367
2023-01-10 00:00:00+00:00,0.13412626770753633,0.103671284162893,0.0017416486934772244,0.10192963546941577
2023-01-10 01:00:00+00:00,0.29377575017030405,0.222300810327162,-0.0009548996573090058,0.223255709984471
2023-01-10 02:00:00+00:00,0.14379077254090886,0.107104103950725,-0.002170099227128667,0.10927420317785368
2023-01-10 03:00:00+00:00,0.4578363180671942,0.348690090987141,0.0007560896697655568,0.34793400131737545
2023-01-10 04:00:00+00:00,0.5472153147151522,0.418186844335207,0.0023290224071384463,0.4158578219280685
2023-01-10 05:00:00+00:00,0.7508076356726024,0.573338084555715,0.002759704050594668,0.5705783805051203
2023-01-10 06:00:00+00:00,-0.25711633576169707,-0.196494215748039,-0.0010979311472626063,-0.19539628460077638
2023-01-10 07:00:00+00:00,-0.3423827319934323,-0.260372470366502,-0.00017774744160313076,-0.26019472292489887
2023-01-10 08:00:00+00:00,0.42108894419690057,0.31898204502799,-0.0010256858646780483,0.32000773089266804
2023-01-10 09:00:00+00:00,0.5795506260586432,0.440249367534413,-0.00018176545617533198,0.44043113299058834
2023-01-10 10:00:00+00:00,0.18270940950891493,0.138128883785612,-0.0007216473324583312,0.13885053111807033
2023-01-10 11:00:00+00:00,0.2613894045545873,0.197763044131914,-0.0008805711509086754,0.19864361528282268
2023-01-10 12:00:00+00:00,0.3527599668598373,0.270380637666701,0.002299705834389535,0.26808093183231146
2023-01-10 13:00:00+00:00,0.22401066924117669,0.169400446898948,-0.0008370930496122751,0.17023753994856028
2023-01-10 14:00:00+00:00,-0.40264914664637336,-0.305437614681246,0.0005567400504341847,-0.3059943547316802
2023-01-10 15:00:00+00:00,-0.824954766858263,-0.630360427908972,-0.003433725915199203,-0.6269267019937728
2023-01-10 16:00:00+00:00,-0.4961700137461045,-0.376749556472546,0.0003162450024752099,-0.3770658014750212
2023-01-10 17:00:00+00:00,-0.08315909429888035,-0.0618189355043626,0.0013780527718971168,-0.06319698827625972
2023-01-10 18:00:00+00:00,-0.16387761308373783,-0.126349312276719,-0.0018100579701236376,-0.12453925430659538
2023-01-10 19:00:00+00:00,-0.2877435646806531,-0.216482828895845,0.002188704711000037,-0.21867153360684508
2023-01-10 20:00:00+00:00,-0.6366089913874847,-0.484482064373875,-0.0006892657091825512,-0.48379279866469244
2023-01-10 21:00:00+00:00,-0.1636517066192045,-0.124432110483557,-6.453443188986082e-05,-0.12436757605166714
2023-01-10 22:00:00+00:00,-1.9587706538509,-1.48790701871781,0.000666264709154595,-1.4885732834269647
2023-01-10 23:00:00+00:00,-2.806182354491005,-2.13187751543026,0.0006886801614428935,-2.132566195591703
2023-01-11 00:00:00+00:00,0.24656068340056145,0.18809384569899,0.0007193588840023993,0.18737448681498758
2023-01-11 01:00:00+00:00,-0.01344747081782017,-0.0084752750511611,0.001744168327632025,-0.010219443378793125
2023-01-11 02:00:00+00:00,-0.049407134400806484,-0.0368624908477919,0.0006846003010037749,-0.037547091148795675
2023-01-11 03:00:00+00:00,-0.4452214537429668,-0.338883702481731,-0.0005364028898400641,-0.3383472995918909
2023-01-11 04:00:00+00:00,-0.7817133302105186,-0.590960885026588,0.003104365217187637,-0.5940652502437755
2023-01-11 05:00:00+00:00,2.1519332607909076,1.63541444281843,4.6691400683400275e-05,1.635367751417747
2023-01-11 06:00:00+00:00,0.6629712600787394,0.504886972351656,0.001060093235954367,0.5038268791157017
2023-01-11 07:00:00+00:00,1.1019977202753732,0.838358868559506,0.0008925926714417042,0.8374662758880644
2023-01-11 08:00:00+00:00,0.6728040710114165,0.510338981283184,-0.00096037023585688,0.5112993515190409
2023-01-11 09:00:00+00:00,0.8107962108287328,0.614407791581336,-0.0017590758212725319,0.6161668674026085
2023-01-11 10:00:00+00:00,0.42408854548481706,0.32355389953258,0.0012666131802938775,0.32228728635228615
2023-01-11 11:00:00+00:00,-0.3649636560812521,-0.276661137899179,0.000694021979447892,-0.2773551598786269
2023-01-11 12:00:00+00:00,-0.3323395483036237,-0.257588085279991,-0.005025708128604189,-0.2525623771513868
2023-01-11 13:00:00+00:00,0.1416709940788192,0.111658341507113,0.003995069950706195,0.1076632715564068
2023-01-11 14:00:00+00:00,-0.4156744942022725,-0.314396214528763,0.0014967898181457151,-0.3158930043469087
