datetime,y,jump_component,y_minus_jump,y_dejumped_interp,is_jump_pos,is_jump_neg,is_jump
2025-04-23 10:00:00+00:00,0.0375389250312103,0.0,0.0375389250312103,0.0375389250312103,0,0,0
2025-04-23 11:00:00+00:00,0.0434942694259303,0.0,0.0434942694259303,0.0434942694259303,0,0,0
2025-04-23 12:00:00+00:00,0.0513068180170517,0.0,0.0513068180170517,0.0513068180170517,0,0,0
2025-04-23 13:00:00+00:00,0.0493106847792068,0.0,0.0493106847792068,0.0493106847792068,0,0,0
2025-04-23 14:00:00+00:00,0.045672290642762,0.0,0.045672290642762,0.045672290642762,0,0,0
2025-04-23 15:00:00+00:00,0.0333324744539345,0.0,0.0333324744539345,0.0333324744539345,0,0,0
2025-04-23 16:00:00+00:00,0.0303148296783311,0.0,0.0303148296783311,0.0303148296783311,0,0,0
2025-04-23 17:00:00+00:00,0.0281841786448442,0.0,0.0281841786448442,0.0281841786448442,0,0,0
2025-04-23 18:00:00+00:00,0.0191786212074012,0.0,0.0191786212074012,0.0191786212074012,0,0,0
2025-04-23 19:00:00+00:00,0.0207944039391474,0.0,0.0207944039391474,0.0207944039391474,0,0,0
2025-04-23 20:00:00+00:00,0.0171451935218653,0.0,0.0171451935218653,0.0171451935218653,0,0,0
2025-04-23 21:00:00+00:00,0.0172180697820909,0.0,0.0172180697820909,0.0172180697820909,0,0,0
2025-04-23 22:00:00+00:00,0.0181357911831376,0.0,0.0181357911831376,0.0181357911831376,0,0,0
2025-04-23 23:00:00+00:00,0.0180063340080876,0.0,0.0180063340080876,0.0180063340080876,0,0,0
2025-04-24 00:00:00+00:00,0.0188234704071739,0.0,0.0188234704071739,0.0188234704071739,0,0,0
2025-04-24 01:00:00+00:00,0.0183474099915743,0.0,0.0183474099915743,0.0183474099915743,0,0,0
2025-04-24 02:00:00+00:00,0.0155654871984687,0.0,0.0155654871984687,0.0155654871984687,0,0,0
2025-04-24 03:00:00+00:00,0.0141571285361887,0.0,0.0141571285361887,0.0141571285361887,0,0,0
2025-04-24 04:00:00+00:00,0.0110434681612074,0.0,0.0110434681612074,0.0110434681612074,0,0,0
2025-04-24 05:00:00+00:00,0.0006994012062344,0.0,0.0006994012062344,0.0006994012062344,0,0,0
2025-04-24 06:00:00+00:00,0.0091088316486125,0.0,0.0091088316486125,0.0091088316486125,0,0,0
2025-04-24 07:00:00+00:00,0.0227562838469435,0.0,0.0227562838469435,0.0227562838469435,0,0,0
2025-04-24 08:00:00+00:00,0.0298599357186564,0.0,0.0298599357186564,0.0298599357186564,0,0,0
2025-04-24 09:00:00+00:00,0.0395695087485377,0.0,0.0395695087485377,0.0395695087485377,0,0,0
2025-04-24 10:00:00+00:00,0.0385774411787647,0.0,0.0385774411787647,0.0385774411787647,0,0,0
2025-04-24 11:00:00+00:00,0.0428101717008635,0.0,0.0428101717008635,0.0428101717008635,0,0,0
2025-04-24 12:00:00+00:00,0.0426672707670094,0.0,0.0426672707670094,0.0426672707670094,0,0,0
2025-04-24 13:00:00+00:00,0.0373120031109763,0.0,0.0373120031109763,0.0373120031109763,0,0,0
2025-04-24 14:00:00+00:00,0.0318609603954707,0.0,0.0318609603954707,0.0318609603954707,0,0,0
2025-04-24 15:00:00+00:00,0.0221662351064049,0.0,0.0221662351064049,0.0221662351064049,0,0,0
2025-04-24 16:00:00+00:00,0.005869815154881,0.0,0.005869815154881,0.005869815154881,0,0,0
2025-04-24 17:00:00+00:00,-0.0076604143145315,0.0,-0.0076604143145315,-0.0076604143145315,0,0,0
2025-04-24 18:00:00+00:00,-0.0040970201579666,0.0,-0.0040970201579666,-0.0040970201579666,0,0,0
2025-04-24 19:00:00+00:00,0.0109753518115152,0.0,0.0109753518115152,0.0109753518115152,0,0,0
2025-04-24 20:00:00+00:00,0.0161983502980467,0.0,0.0161983502980467,0.0161983502980467,0,0,0
2025-04-24 21:00:00+00:00,0.0140802890850428,0.0,0.0140802890850428,0.0140802890850428,0,0,0
2025-04-24 22:00:00+00:00,0.0158220499428054,0.0,0.0158220499428054,0.0158220499428054,0,0,0
2025-04-24 23:00:00+00:00,0.0136103029405845,0.0,0.0136103029405845,0.0136103029405845,0,0,0
2025-04-25 00:00:00+00:00,0.0125100076535318,0.0,0.0125100076535318,0.0125100076535318,0,0,0
2025-04-25 01:00:00+00:00,0.0140813136844437,0.0,0.0140813136844437,0.0140813136844437,0,0,0
2025-04-25 02:00:00+00:00,0.0139267086139422,0.0,0.0139267086139422,0.0139267086139422,0,0,0
2025-04-25 03:00:00+00:00,0.0153578303109478,0.0,0.0153578303109478,0.0153578303109478,0,0,0
2025-04-25 04:00:00+00:00,0.0034876299323611,0.0,0.0034876299323611,0.0034876299323611,0,0,0
2025-04-25 05:00:00+00:00,-0.0060950012905998,0.0,-0.0060950012905998,-0.0060950012905998,0,0,0
2025-04-25 06:00:00+00:00,0.0009375855591819,0.0,0.0009375855591819,0.0009375855591819,0,0,0
2025-04-25 07:00:00+00:00,0.011955672929842,0.0,0.011955672929842,0.011955672929842,0,0,0
2025-04-25 08:00:00+00:00,0.0198879959311044,0.0,0.0198879959311044,0.0198879959311044,0,0,0
2025-04-25 09:00:00+00:00,0.0206923398474581,0.0,0.0206923398474581,0.0206923398474581,0,0,0
2025-04-25 10:00:00+00:00,0.0224744835268033,0.0,0.0224744835268033,0.0224744835268033,0,0,0
2025-04-25 11:00:00+00:00,0.0115522181389851,0.0,0.0115522181389851,0.0115522181389851,0,0,0
2025-04-25 12:00:00+00:00,0.0055132779613966,0.0,0.0055132779613966,0.0055132779613966,0,0,0
2025-04-25 13:00:00+00:00,0.0171221528400318,0.0,0.0171221528400318,0.0171221528400318,0,0,0
2025-04-25 14:00:00+00:00,0.0200936028715643,0.0,0.0200936028715643,0.0200936028715643,0,0,0
2025-04-25 15:00:00+00:00,0.0097232700285108,0.0,0.0097232700285108,0.0097232700285108,0,0,0
2025-04-25 16:00:00+00:00,0.0022248601026557,0.0,0.0022248601026557,0.0022248601026557,0,0,0
2025-04-25 17:00:00+00:00,-0.0086579074033172,0.0,-0.0086579074033172,-0.0086579074033172,0,0,0
2025-04-25 18:00:00+00:00,-0.004372923462304,0.0,-0.004372923462304,-0.004372923462304,0,0,0
2025-04-25 19:00:00+00:00,0.0044120393154116,0.0,0.0044120393154116,0.0044120393154116,0,0,0
2025-04-25 20:00:00+00:00,0.0084177261674032,0.0,0.0084177261674032,0.0084177261674032,0,0,0
2025-04-25 21:00:00+00:00,0.0109609386372202,0.0,0.0109609386372202,0.0109609386372202,0,0,0
2025-04-25 22:00:00+00:00,0.0218162232638094,0.0,0.0218162232638094,0.0218162232638094,0,0,0
2025-04-25 23:00:00+00:00,0.0199419091813144,0.0,0.0199419091813144,0.0199419091813144,0,0,0
2025-04-26 00:00:00+00:00,0.0116816889203832,0.0,0.0116816889203832,0.0116816889203832,0,0,0
2025-04-26 01:00:00+00:00,0.0120970576825847,0.0,0.0120970576825847,0.0120970576825847,0,0,0
2025-04-26 02:00:00+00:00,0.0113781119431548,0.0,0.0113781119431548,0.0113781119431548,0,0,0
2025-04-26 03:00:00+00:00,0.0122802612359063,0.0,0.0122802612359063,0.0122802612359063,0,0,0
2025-04-26 04:00:00+00:00,0.0132405909244672,0.0,0.0132405909244672,0.0132405909244672,0,0,0
2025-04-26 05:00:00+00:00,0.0065663998489879,0.0,0.0065663998489879,0.0065663998489879,0,0,0
2025-04-26 06:00:00+00:00,-0.002151708016095,0.0,-0.002151708016095,-0.002151708016095,0,0,0
2025-04-26 07:00:00+00:00,-0.0223348848898945,0.0,-0.0223348848898945,-0.0223348848898945,0,0,0
2025-04-26 08:00:00+00:00,-0.0388611722934131,0.0,-0.0388611722934131,-0.0388611722934131,0,0,0
2025-04-26 09:00:00+00:00,-0.0290111104284473,0.0,-0.0290111104284473,-0.0290111104284473,0,0,0
2025-04-26 10:00:00+00:00,-0.0285032011896424,0.0,-0.0285032011896424,-0.0285032011896424,0,0,0
2025-04-26 11:00:00+00:00,-0.0265213742218755,0.0,-0.0265213742218755,-0.0265213742218755,0,0,0
2025-04-26 12:00:00+00:00,-0.0184261122819364,0.0,-0.0184261122819364,-0.0184261122819364,0,0,0
2025-04-26 13:00:00+00:00,-0.0168833435988746,0.0,-0.0168833435988746,-0.0168833435988746,0,0,0
2025-04-26 14:00:00+00:00,-0.0294375504500594,0.0,-0.0294375504500594,-0.0294375504500594,0,0,0
2025-04-26 15:00:00+00:00,-0.0228583778878626,0.0,-0.0228583778878626,-0.0228583778878626,0,0,0
2025-04-26 16:00:00+00:00,-0.0084132896847677,0.0,-0.0084132896847677,-0.0084132896847677,0,0,0
2025-04-26 17:00:00+00:00,-0.0078566387842116,0.0,-0.0078566387842116,-0.0078566387842116,0,0,0
2025-04-26 18:00:00+00:00,-0.0054163429369333,0.0,-0.0054163429369333,-0.0054163429369333,0,0,0
2025-04-26 19:00:00+00:00,-0.0041786214124837,0.0,-0.0041786214124837,-0.0041786214124837,0,0,0
2025-04-26 20:00:00+00:00,-0.0042497001880921,0.0,-0.0042497001880921,-0.0042497001880921,0,0,0
2025-04-26 21:00:00+00:00,-0.0082771642589669,0.0,-0.0082771642589669,-0.0082771642589669,0,0,0
2025-04-26 22:00:00+00:00,-0.0070047670109856,0.0,-0.0070047670109856,-0.0070047670109856,0,0,0
2025-04-26 23:00:00+00:00,-0.0062437478530474,0.0,-0.0062437478530474,-0.0062437478530474,0,0,0
2025-04-27 00:00:00+00:00,-0.0011726571124137,0.0,-0.0011726571124137,-0.0011726571124137,0,0,0
2025-04-27 01:00:00+00:00,0.0027023761435103,0.0,0.0027023761435103,0.0027023761435103,0,0,0
2025-04-27 02:00:00+00:00,0.005774249309665,0.0,0.005774249309665,0.005774249309665,0,0,0
2025-04-27 03:00:00+00:00,0.0118948547968962,0.0,0.0118948547968962,0.0118948547968962,0,0,0
2025-04-27 04:00:00+00:00,0.0131422629150259,0.0,0.0131422629150259,0.0131422629150259,0,0,0
2025-04-27 05:00:00+00:00,0.0105568806562041,0.0,0.0105568806562041,0.0105568806562041,0,0,0
2025-04-27 06:00:00+00:00,-0.0085104778750908,0.0,-0.0085104778750908,-0.0085104778750908,0,0,0
2025-04-27 07:00:00+00:00,-0.0310093064162515,0.0,-0.0310093064162515,-0.0310093064162515,0,0,0
2025-04-27 08:00:00+00:00,-0.0250728441576448,0.0,-0.0250728441576448,-0.0250728441576448,0,0,0
2025-04-27 09:00:00+00:00,-0.0451638156503966,0.0,-0.0451638156503966,-0.0451638156503966,0,0,0
2025-04-27 10:00:00+00:00,-0.1010525535612911,-0.012214021811560366,-0.08883853174973073,-0.045313341952080546,0,1,1
2025-04-27 11:00:00+00:00,-0.1200449508573511,-0.03120641910762037,-0.08883853174973073,-0.0454628682537645,0,1,1
2025-04-27 12:00:00+00:00,-0.1024763723884936,-0.01363784063876286,-0.08883853174973073,-0.045612394555448445,0,1,1
2025-04-27 13:00:00+00:00,-0.0457619208571324,0.0,-0.0457619208571324,-0.0457619208571324,0,0,0
2025-04-27 14:00:00+00:00,-0.0207814543182669,0.0,-0.0207814543182669,-0.0207814543182669,0,0,0
2025-04-27 15:00:00+00:00,-0.0209138303238178,0.0,-0.0209138303238178,-0.0209138303238178,0,0,0
2025-04-27 16:00:00+00:00,0.0107742661372842,0.0,0.0107742661372842,0.0107742661372842,0,0,0
2025-04-27 17:00:00+00:00,0.0083691970271546,0.0,0.0083691970271546,0.0083691970271546,0,0,0
2025-04-27 18:00:00+00:00,0.0152981797349038,0.0,0.0152981797349038,0.0152981797349038,0,0,0
2025-04-27 19:00:00+00:00,0.007551990354071,0.0,0.007551990354071,0.007551990354071,0,0,0
2025-04-27 20:00:00+00:00,0.0059074098033997,0.0,0.0059074098033997,0.0059074098033997,0,0,0
2025-04-27 21:00:00+00:00,0.0079771941707109,0.0,0.0079771941707109,0.0079771941707109,0,0,0
2025-04-27 22:00:00+00:00,0.0112157462871733,0.0,0.0112157462871733,0.0112157462871733,0,0,0
2025-04-27 23:00:00+00:00,0.010701739698538,0.0,0.010701739698538,0.010701739698538,0,0,0
2025-04-28 00:00:00+00:00,0.0229811401356441,0.0,0.0229811401356441,0.0229811401356441,0,0,0
2025-04-28 01:00:00+00:00,0.0256017446945433,0.0,0.0256017446945433,0.0256017446945433,0,0,0
2025-04-28 02:00:00+00:00,0.0293307249960594,0.0,0.0293307249960594,0.0293307249960594,0,0,0
2025-04-28 03:00:00+00:00,0.0294581412561685,0.0,0.0294581412561685,0.0294581412561685,0,0,0
2025-04-28 04:00:00+00:00,0.0449128250584687,0.0,0.0449128250584687,0.0449128250584687,0,0,0
2025-04-28 05:00:00+00:00,0.019410050164593,0.0,0.019410050164593,0.019410050164593,0,0,0
2025-04-28 06:00:00+00:00,-0.0021605197466545,0.0,-0.0021605197466545,-0.0021605197466545,0,0,0
2025-04-28 07:00:00+00:00,-0.0079301601341974,0.0,-0.0079301601341974,-0.0079301601341974,0,0,0
2025-04-28 08:00:00+00:00,-0.0449644368754702,0.0,-0.0449644368754702,-0.0449644368754702,0,0,0
2025-04-28 09:00:00+00:00,-0.0424093327030066,0.0,-0.0424093327030066,-0.0424093327030066,0,0,0
2025-04-28 10:00:00+00:00,-0.0364054185356286,0.0,-0.0364054185356286,-0.0364054185356286,0,0,0
2025-04-28 11:00:00+00:00,-0.0316530918224371,0.0,-0.0316530918224371,-0.0316530918224371,0,0,0
2025-04-28 12:00:00+00:00,-0.0312346773048979,0.0,-0.0312346773048979,-0.0312346773048979,0,0,0
2025-04-28 13:00:00+00:00,-0.0325561138093313,0.0,-0.0325561138093313,-0.0325561138093313,0,0,0
2025-04-28 14:00:00+00:00,-0.038748929790171,0.0,-0.038748929790171,-0.038748929790171,0,0,0
2025-04-28 15:00:00+00:00,0.0079315044786589,0.0,0.0079315044786589,0.0079315044786589,0,0,0
2025-04-28 16:00:00+00:00,0.0141907834268275,0.0,0.0141907834268275,0.0141907834268275,0,0,0
2025-04-28 17:00:00+00:00,0.0310146543176665,0.0,0.0310146543176665,0.0310146543176665,0,0,0
2025-04-28 18:00:00+00:00,0.0666594363159367,0.0,0.0666594363159367,0.0666594363159367,0,0,0
2025-04-28 19:00:00+00:00,0.031280554371567,0.0,0.031280554371567,0.031280554371567,0,0,0
2025-04-28 20:00:00+00:00,0.0234343914881973,0.0,0.0234343914881973,0.0234343914881973,0,0,0
2025-04-28 21:00:00+00:00,0.0249741273788384,0.0,0.0249741273788384,0.0249741273788384,0,0,0
2025-04-28 22:00:00+00:00,0.0229479589610255,0.0,0.0229479589610255,0.0229479589610255,0,0,0
2025-04-28 23:00:00+00:00,0.0247198160996591,0.0,0.0247198160996591,0.0247198160996591,0,0,0
2025-04-29 00:00:00+00:00,0.0209140965395535,0.0,0.0209140965395535,0.0209140965395535,0,0,0
2025-04-29 01:00:00+00:00,0.019007146299697,0.0,0.019007146299697,0.019007146299697,0,0,0
2025-04-29 02:00:00+00:00,0.0182214815949555,0.0,0.0182214815949555,0.0182214815949555,0,0,0
2025-04-29 03:00:00+00:00,0.0204820956862326,0.0,0.0204820956862326,0.0204820956862326,0,0,0
2025-04-29 04:00:00+00:00,0.0147056439747794,0.0,0.0147056439747794,0.0147056439747794,0,0,0
2025-04-29 05:00:00+00:00,0.0025694732467451,0.0,0.0025694732467451,0.0025694732467451,0,0,0
2025-04-29 06:00:00+00:00,-0.0001445401000035,0.0,-0.0001445401000035,-0.0001445401000035,0,0,0
2025-04-29 07:00:00+00:00,0.0011486071880595,0.0,0.0011486071880595,0.0011486071880595,0,0,0
2025-04-29 08:00:00+00:00,-0.0465064029009472,0.0,-0.0465064029009472,-0.0465064029009472,0,0,0
2025-04-29 09:00:00+00:00,-0.0432267009539639,0.0,-0.0432267009539639,-0.0432267009539639,0,0,0
2025-04-29 10:00:00+00:00,-0.033963780810196,0.0,-0.033963780810196,-0.033963780810196,0,0,0
2025-04-29 11:00:00+00:00,-0.0284628099478707,0.0,-0.0284628099478707,-0.0284628099478707,0,0,0
2025-04-29 12:00:00+00:00,-0.0275321993223727,0.0,-0.0275321993223727,-0.0275321993223727,0,0,0
2025-04-29 13:00:00+00:00,-0.0318509399059205,0.0,-0.0318509399059205,-0.0318509399059205,0,0,0
2025-04-29 14:00:00+00:00,-0.0268728283593526,0.0,-0.0268728283593526,-0.0268728283593526,0,0,0
2025-04-29 15:00:00+00:00,0.012470748127618,0.0,0.012470748127618,0.012470748127618,0,0,0
2025-04-29 16:00:00+00:00,0.0134311960806909,0.0,0.0134311960806909,0.0134311960806909,0,0,0
2025-04-29 17:00:00+00:00,0.0213835445060937,0.0,0.0213835445060937,0.0213835445060937,0,0,0
2025-04-29 18:00:00+00:00,0.0488920446345311,0.0,0.0488920446345311,0.0488920446345311,0,0,0
2025-04-29 19:00:00+00:00,0.0306955449828221,0.0,0.0306955449828221,0.0306955449828221,0,0,0
2025-04-29 20:00:00+00:00,0.0249413684393697,0.0,0.0249413684393697,0.0249413684393697,0,0,0
2025-04-29 21:00:00+00:00,0.0250459709916315,0.0,0.0250459709916315,0.0250459709916315,0,0,0
2025-04-29 22:00:00+00:00,0.0261077244394201,0.0,0.0261077244394201,0.0261077244394201,0,0,0
2025-04-29 23:00:00+00:00,0.0267754136806628,0.0,0.0267754136806628,0.0267754136806628,0,0,0
2025-04-30 00:00:00+00:00,0.0241846941416641,0.0,0.0241846941416641,0.0241846941416641,0,0,0
2025-04-30 01:00:00+00:00,0.0252816714616574,0.0,0.0252816714616574,0.0252816714616574,0,0,0
2025-04-30 02:00:00+00:00,0.0265893116955986,0.0,0.0265893116955986,0.0265893116955986,0,0,0
2025-04-30 03:00:00+00:00,0.0231867892039074,0.0,0.0231867892039074,0.0231867892039074,0,0,0
2025-04-30 04:00:00+00:00,0.0200353776255823,0.0,0.0200353776255823,0.0200353776255823,0,0,0
2025-04-30 05:00:00+00:00,0.006871637531268,0.0,0.006871637531268,0.006871637531268,0,0,0
2025-04-30 06:00:00+00:00,-0.0023329764607931,0.0,-0.0023329764607931,-0.0023329764607931,0,0,0
2025-04-30 07:00:00+00:00,-0.0021672740498317,0.0,-0.0021672740498317,-0.0021672740498317,0,0,0
2025-04-30 08:00:00+00:00,-0.0508220001326611,0.0,-0.0508220001326611,-0.0508220001326611,0,0,0
2025-04-30 09:00:00+00:00,-0.0453266331783739,0.0,-0.0453266331783739,-0.0453266331783739,0,0,0
2025-04-30 10:00:00+00:00,-0.0363008963518147,0.0,-0.0363008963518147,-0.0363008963518147,0,0,0
2025-04-30 11:00:00+00:00,-0.0348852623293041,0.0,-0.0348852623293041,-0.0348852623293041,0,0,0
2025-04-30 12:00:00+00:00,-0.0309599982236177,0.0,-0.0309599982236177,-0.0309599982236177,0,0,0
2025-04-30 13:00:00+00:00,-0.0339574325754536,0.0,-0.0339574325754536,-0.0339574325754536,0,0,0
2025-04-30 14:00:00+00:00,-0.023969133096557,0.0,-0.023969133096557,-0.023969133096557,0,0,0
2025-04-30 15:00:00+00:00,0.011097906163159,0.0,0.011097906163159,0.011097906163159,0,0,0
2025-04-30 16:00:00+00:00,0.0111375333172301,0.0,0.0111375333172301,0.0111375333172301,0,0,0
2025-04-30 17:00:00+00:00,0.0109294763437572,0.0,0.0109294763437572,0.0109294763437572,0,0,0
2025-04-30 18:00:00+00:00,0.0482003561587198,0.0,0.0482003561587198,0.0482003561587198,0,0,0
2025-04-30 19:00:00+00:00,0.0275977017749999,0.0,0.0275977017749999,0.0275977017749999,0,0,0
2025-04-30 20:00:00+00:00,0.0223797935725347,0.0,0.0223797935725347,0.0223797935725347,0,0,0
2025-04-30 21:00:00+00:00,0.0237215338966114,0.0,0.0237215338966114,0.0237215338966114,0,0,0
2025-04-30 22:00:00+00:00,0.0262909354012901,0.0,0.0262909354012901,0.0262909354012901,0,0,0
2025-04-30 23:00:00+00:00,0.0263022903020004,0.0,0.0263022903020004,0.0263022903020004,0,0,0
2025-05-01 00:00:00+00:00,0.0131286828082117,0.0,0.0131286828082117,0.0131286828082117,0,0,0
2025-05-01 01:00:00+00:00,0.0138366552864042,0.0,0.0138366552864042,0.0138366552864042,0,0,0
2025-05-01 02:00:00+00:00,0.0117230554262661,0.0,0.0117230554262661,0.0117230554262661,0,0,0
2025-05-01 03:00:00+00:00,-0.0019602351830361,0.0,-0.0019602351830361,-0.0019602351830361,0,0,0
2025-05-01 04:00:00+00:00,-0.0192542156621158,0.0,-0.0192542156621158,-0.0192542156621158,0,0,0
2025-05-01 05:00:00+00:00,-0.030359722380294,0.0,-0.030359722380294,-0.030359722380294,0,0,0
2025-05-01 06:00:00+00:00,-0.0348878511015211,0.0,-0.0348878511015211,-0.0348878511015211,0,0,0
2025-05-01 07:00:00+00:00,-0.0753728542858098,0.0,-0.0753728542858098,-0.0753728542858098,0,0,0
2025-05-01 08:00:00+00:00,-0.0573706034780148,0.0,-0.0573706034780148,-0.0573706034780148,0,0,0
2025-05-01 09:00:00+00:00,-0.0837453163925019,0.0,-0.0837453163925019,-0.0837453163925019,0,0,0
2025-05-01 10:00:00+00:00,-0.1213864086947333,-0.032547876945002566,-0.08883853174973073,-0.08372751729724268,0,1,1
2025-05-01 11:00:00+00:00,-0.1647542441153788,-0.07591571236564808,-0.08883853174973073,-0.08370971820198345,0,1,1
2025-05-01 12:00:00+00:00,-0.1508512573139278,-0.062012725564197055,-0.08883853174973073,-0.08369191910672423,0,1,1
2025-05-01 13:00:00+00:00,-0.083674120011465,0.0,-0.083674120011465,-0.083674120011465,0,0,0
