,temp_raw,temp_seas,temp_resid
2026-02-10 02:00:00+00:00,-0.1,0.9475245902991296,-1.0475245917892457
2026-02-10 03:00:00+00:00,-0.1,0.8103906657060183,-0.9103906671961344
2026-02-10 04:00:00+00:00,-0.1,0.6691263085456058,-0.769126310035722
2026-02-10 05:00:00+00:00,0.0,0.6076862597015436,-0.6076862597015436
2026-02-10 06:00:00+00:00,0.0,0.7319044997548114,-0.7319044997548114
2026-02-10 07:00:00+00:00,0.3,1.1236769114690237,-0.8236768995480948
2026-02-10 08:00:00+00:00,0.6,1.795575755506055,-1.195575731664197
2026-02-10 09:00:00+00:00,1.5,2.668843623175374,-1.1688436231753738
2026-02-10 10:00:00+00:00,2.7,3.588182986702427,-0.8881829390187113
2026-02-10 11:00:00+00:00,3.9,4.369462782979552,-0.4694626876121202
2026-02-10 12:00:00+00:00,3.25,4.860423353300204,-1.6104233533002041
2026-02-10 13:00:00+00:00,4.1,4.988201662514669,-0.8882017578821007
2026-02-10 14:00:00+00:00,4.4,4.774292260991077,-0.3742921656236451
2026-02-10 15:00:00+00:00,3.7,4.3136214939266875,-0.6136214462429717
2026-02-10 16:00:00+00:00,2.2,3.731079936531861,-1.5310798888481454
2026-02-10 17:00:00+00:00,1.65,3.137475861837226,-1.4874758856790837
2026-02-10 18:00:00+00:00,1.2,2.603571429167641,-1.4035713814839252
2026-02-10 19:00:00+00:00,1.55,2.158507342527302,-0.6085073902110176
2026-02-10 20:00:00+00:00,1.6,1.8051745651911457,-0.2051745413492878
2026-02-10 21:00:00+00:00,1.7,1.5378086554804016,0.16219139220331424
2026-02-10 22:00:00+00:00,1.85,1.349764792333581,0.500235231508277
2026-02-10 23:00:00+00:00,2.25,1.2293913747039453,1.0206086252960547
2026-02-11 00:00:00+00:00,2.3,1.152166930128278,1.1478330221880062
2026-02-11 01:00:00+00:00,2.65,1.0809209303709353,1.5690791649964964
2026-02-11 02:00:00+00:00,2.55,0.9805226094187098,1.5694773428975743
2026-02-11 03:00:00+00:00,2.6,0.8423210868232194,1.757678817809349
2026-02-11 04:00:00+00:00,2.6,0.704125123210293,1.8958747814222754
2026-02-11 05:00:00+00:00,2.15,0.6502571194166107,1.499742975950821
2026-02-11 06:00:00+00:00,2.25,0.7850245967793983,1.4649754032206017
2026-02-11 07:00:00+00:00,2.45,1.1874751612550007,1.262524886428715
2026-02-11 08:00:00+00:00,3.3,1.8673571487596967,1.4326428035565875
2026-02-11 09:00:00+00:00,4.35,2.7444940988807103,1.605505805751858
2026-02-11 10:00:00+00:00,5.45,3.664210957810924,1.7857888514542126
2026-02-11 11:00:00+00:00,6.05,4.444567216380401,1.6054329743544624
2026-02-11 12:00:00+00:00,7.4,4.9357401488970165,2.464259946470415
2026-02-11 13:00:00+00:00,8.2,5.0661240879228275,3.133875721342309
2026-02-11 14:00:00+00:00,7.8,4.856562548669054,2.9434376420658097
2026-02-11 15:00:00+00:00,6.3,4.399791269890779,1.9002089208440847
2026-02-11 16:00:00+00:00,5.55,3.818210743538185,1.7317894471966784
2026-02-11 17:00:00+00:00,4.6,3.2212337227698438,1.3787661818627246
2026-02-11 18:00:00+00:00,4.35,2.6800789736463124,1.669920930986256
2026-02-11 19:00:00+00:00,4.15,2.2259090182070143,1.9240910771604174
2026-02-11 20:00:00+00:00,4.05,1.8640732608959145,2.1859269298389488
2026-02-11 21:00:00+00:00,3.75,1.5904158800768209,2.159584119923179
2026-02-11 22:00:00+00:00,3.5,1.3983623150308404,2.10163768496916
2026-02-11 23:00:00+00:00,2.95,1.2750835800263565,1.6749164676573594
2026-02-12 00:00:00+00:00,3.4,1.19468913600481,2.2053109593626217
2026-02-12 01:00:00+00:00,3.75,1.1195932150885397,2.63040678491146
2026-02-12 02:00:00+00:00,3.7,1.0157094442213017,2.684290603462414
2026-02-12 03:00:00+00:00,3.65,0.8764148283561966,2.773585267011235
2026-02-12 04:00:00+00:00,3.45,0.7413275882175632,2.7086724594661526
2026-02-12 05:00:00+00:00,3.2,0.6951434647068839,2.504856582976832
2026-02-12 06:00:00+00:00,4.55,0.8406200814775175,3.7093801092573457
2026-02-12 07:00:00+00:00,4.6,1.2539125727429712,3.3460873318895974
2026-02-12 08:00:00+00:00,4.95,1.9419004027342037,3.008099406530933
2026-02-12 09:00:00+00:00,5.45,2.8229633463350643,2.6270364629300724
2026-02-12 10:00:00+00:00,6.25,3.743054876162481,2.506945123837519
2026-02-12 11:00:00+00:00,7.15,4.522456227403468,2.627543867963964
2026-02-12 12:00:00+00:00,7.9,5.013819428826932,2.8861806665404997
2026-02-12 13:00:00+00:00,7.7,5.146819626296093,2.5531801829690437
2026-02-12 14:00:00+00:00,7.2,4.9416464186594755,2.258353390605661
2026-02-12 15:00:00+00:00,6.65,4.48881903097087,2.161181064396562
2026-02-12 16:00:00+00:00,6.3,3.9082149405635933,2.39178525017127
2026-02-12 17:00:00+00:00,5.95,3.3078305095654876,2.642169299699649
2026-02-12 18:00:00+00:00,6.05,2.7593434834352037,3.2906567072996595
2026-02-12 19:00:00+00:00,5.75,2.2959611235017254,3.4540388764982746
2026-02-12 20:00:00+00:00,5.6,1.9255205195308298,3.6744793851017388
