,price_raw,price_seas,price_resid
2026-01-06 17:00:00+00:00,7.05612355862474,7.07293564703615,-0.016812088411410464
2026-01-06 18:00:00+00:00,7.051838306788654,7.06216691309973,-0.01032860631107635
2026-01-06 19:00:00+00:00,7.033497665906664,7.049995179052394,-0.016497513145730558
2026-01-06 20:00:00+00:00,7.021851526780525,7.0403323723328635,-0.018480845552338643
2026-01-06 21:00:00+00:00,7.010438213115875,7.036643629041205,-0.026205415925329767
2026-01-06 22:00:00+00:00,7.005725553957665,7.025479206014936,-0.019753652057270976
2026-01-06 23:00:00+00:00,7.004228418650054,7.020939349146006,-0.01671093049595207
2026-01-07 00:00:00+00:00,6.996644890983539,7.016569035590738,-0.019924144607198713
2026-01-07 01:00:00+00:00,6.990965273196224,7.014043250813307,-0.02307797761708308
2026-01-07 02:00:00+00:00,6.98804411021094,7.010611132676717,-0.022567022465776354
2026-01-07 03:00:00+00:00,6.98544753419756,7.011919531733765,-0.02647199753620555
2026-01-07 04:00:00+00:00,6.988496204383396,7.019588072771673,-0.031091868388276822
2026-01-07 05:00:00+00:00,6.9915907848943695,7.039419578154852,-0.04782879326048217
2026-01-07 06:00:00+00:00,7.00315636374539,7.061220775042417,-0.05806441129702744
2026-01-07 07:00:00+00:00,7.009201142377367,7.077277322458036,-0.06807618008066907
2026-01-07 08:00:00+00:00,7.017004224886765,7.069777500459249,-0.052773275572484124
2026-01-07 09:00:00+00:00,7.018007809200389,7.06065783835908,-0.04265002915869065
2026-01-07 10:00:00+00:00,7.00498180324312,7.054615603276511,-0.049633800033390685
2026-01-07 11:00:00+00:00,7.002028557753981,7.049491329116052,-0.04746277136207144
2026-01-07 12:00:00+00:00,7.001163651496865,7.048307619108844,-0.047143967611978255
2026-01-07 13:00:00+00:00,6.995024122824332,7.051988454325851,-0.05696433150151936
2026-01-07 14:00:00+00:00,6.999294722122589,7.060877893217038,-0.06158317109444855
2026-01-07 15:00:00+00:00,7.004754939900088,7.0690868692115405,-0.06433192931145282
2026-01-07 16:00:00+00:00,7.019457642544556,7.081855435172506,-0.062397792627949755
2026-01-07 17:00:00+00:00,7.023767859418298,7.0789164105107885,-0.05514855109249073
2026-01-07 18:00:00+00:00,7.0170669784222754,7.068138570701813,-0.051071592279537725
2026-01-07 19:00:00+00:00,7.010104264531828,7.055956544427028,-0.045852279895200354
2026-01-07 20:00:00+00:00,7.0078358803921805,7.046285566989655,-0.03844968659747483
2026-01-07 21:00:00+00:00,6.994602475828278,7.04259370455451,-0.04799122872623229
2026-01-07 22:00:00+00:00,6.998610093826177,7.031419841067197,-0.03280974724101959
2026-01-07 23:00:00+00:00,6.991066485442992,7.026876145366486,-0.03580965992349405
2026-01-08 00:00:00+00:00,6.98933526597456,7.018377697164895,-0.02904243119033456
2026-01-08 01:00:00+00:00,6.989058730046172,7.0158512613157145,-0.026792531269542508
2026-01-08 02:00:00+00:00,6.98715778176825,7.012418258481753,-0.025260476713502733
2026-01-08 03:00:00+00:00,6.985678819729831,7.013726994804932,-0.028048175075101156
2026-01-08 04:00:00+00:00,6.989574868603963,7.02139751256329,-0.03182264395932677
2026-01-08 05:00:00+00:00,6.990587937275349,7.0412341299152335,-0.05064619263988401
2026-01-08 06:00:00+00:00,7.006033776242763,7.063040946499103,-0.05700717025634017
2026-01-08 07:00:00+00:00,7.062936855823852,7.079101632812263,-0.016164776988410345
